Date,Time,Item,Quantity,Unit Price,Total Price,Payment Method,Staff
2025-05-15,15:01,Cheese Burst,1,7.99,7.99,Card,Sam
2025-05-03,21:08,Garlic Bread,3,4.99,14.97,Cash,Sam
2025-05-19,17:21,Soft Drink,1,1.99,1.99,Card,Sam
2025-05-30,19:31,Soft Drink,2,1.99,3.98,Cash,Alex
2025-05-23,10:33,Garlic Bread,1,4.99,4.99,Cash,Chris
2025-05-23,10:36,Choco Lava Cake,4,3.49,13.96,Online Payment,Alex
2025-05-11,19:36,Chicken Wings,1,5.99,5.99,Online Payment,Taylor
2025-05-26,13:21,Choco Lava Cake,1,3.49,3.49,Card,Taylor
2025-05-06,11:18,Cheese Burst,1,7.99,7.99,Online Payment,Chris
2025-05-04,21:19,BBQ Chicken,3,9.49,28.47,Card,Chris
2025-05-23,22:50,Choco Lava Cake,2,3.49,6.98,Card,Jess
2025-05-16,11:16,Veggie Supreme,3,8.49,25.47,Online Payment,Alex
2025-05-28,20:49,Cheese Burst,2,7.99,15.98,Online Payment,Jess
2025-05-07,11:59,Tandoori Paneer,3,9.25,27.75,Online Payment,Taylor
2025-05-12,14:39,Veggie Supreme,5,8.49,42.45,Cash,Jess
2025-05-28,14:32,Soft Drink,2,1.99,3.98,Card,Taylor
2025-05-12,18:11,Garlic Bread,4,4.99,19.96,Online Payment,Taylor
2025-05-16,12:29,Cheese Burst,4,7.99,31.96,Card,Taylor
2025-05-16,11:45,Pepperoni,1,8.99,8.99,Online Payment,Sam
2025-05-10,21:28,Choco Lava Cake,2,3.49,6.98,Card,Sam
2025-05-27,16:27,Stuffed Crust,1,9.99,9.99,Online Payment,Chris
2025-05-11,11:23,Veggie Supreme,3,8.49,25.47,Online Payment,Jess
2025-05-10,15:05,Tandoori Paneer,4,9.25,37.0,Cash,Chris
2025-05-10,13:46,Veggie Supreme,1,8.49,8.49,Online Payment,Alex
2025-05-26,21:17,Tandoori Paneer,2,9.25,18.5,Card,Jess
2025-05-20,21:00,Soft Drink,2,1.99,3.98,Online Payment,Taylor
2025-05-16,16:05,Hawaiian,2,8.99,17.98,Online Payment,Chris
2025-05-31,12:42,Chicken Wings,5,5.99,29.95,Online Payment,Alex
2025-05-06,22:44,Hawaiian,3,8.99,26.97,Card,Taylor
2025-05-27,11:35,Pepperoni,3,8.99,26.97,Cash,Alex
2025-05-30,18:07,Cheese Burst,4,7.99,31.96,Card,Sam
2025-05-25,11:33,Cheese Burst,5,7.99,39.95,Cash,Jess
2025-05-29,13:53,Tandoori Paneer,2,9.25,18.5,Card,Sam
2025-05-14,16:23,Pepperoni,2,8.99,17.98,Online Payment,Taylor
2025-05-10,18:27,Hawaiian,1,8.99,8.99,Online Payment,Taylor
2025-05-14,13:22,Cheese Burst,3,7.99,23.97,Online Payment,Jess
2025-05-10,20:46,Hawaiian,5,8.99,44.95,Online Payment,Sam
2025-05-24,14:28,Cheese Burst,1,7.99,7.99,Cash,Chris
2025-05-28,20:18,Veggie Supreme,4,8.49,33.96,Cash,Chris
2025-05-22,19:42,Chicken Wings,5,5.99,29.95,Cash,Jess
2025-05-22,11:26,Garlic Bread,2,4.99,9.98,Cash,Taylor
2025-05-14,16:51,Choco Lava Cake,2,3.49,6.98,Cash,Alex
2025-05-05,17:42,Tandoori Paneer,2,9.25,18.5,Online Payment,Alex
2025-05-02,14:30,Soft Drink,4,1.99,7.96,Card,Chris
2025-05-01,14:23,Veggie Supreme,5,8.49,42.45,Cash,Chris
2025-05-18,17:43,Cheese Burst,5,7.99,39.95,Cash,Taylor
2025-05-22,19:31,Stuffed Crust,3,9.99,29.97,Online Payment,Alex
2025-05-23,19:54,Pepperoni,2,8.99,17.98,Cash,Sam
2025-05-06,17:54,Veggie Supreme,5,8.49,42.45,Online Payment,Chris
2025-05-29,11:03,Stuffed Crust,4,9.99,39.96,Cash,Alex
2025-05-04,12:59,BBQ Chicken,3,9.49,28.47,Cash,Taylor
2025-05-20,21:15,Margherita,4,6.99,27.96,Card,Alex
2025-05-28,17:59,Stuffed Crust,3,9.99,29.97,Cash,Taylor
2025-05-12,15:30,Margherita,2,6.99,13.98,Online Payment,Sam
2025-05-10,10:48,Margherita,2,6.99,13.98,Cash,Chris
2025-05-05,21:33,Hawaiian,1,8.99,8.99,Card,Taylor
2025-05-11,14:42,Choco Lava Cake,1,3.49,3.49,Online Payment,Chris
2025-05-13,17:59,Veggie Supreme,4,8.49,33.96,Online Payment,Sam
2025-05-22,10:33,Choco Lava Cake,3,3.49,10.47,Online Payment,Taylor
2025-05-07,16:05,Hawaiian,1,8.99,8.99,Card,Jess
2025-05-24,17:24,Veggie Supreme,3,8.49,25.47,Card,Sam
2025-05-09,16:47,Cheese Burst,5,7.99,39.95,Online Payment,Jess
2025-05-14,12:13,Soft Drink,4,1.99,7.96,Online Payment,Sam
2025-05-24,21:50,Margherita,4,6.99,27.96,Online Payment,Taylor
2025-05-18,11:49,Soft Drink,3,1.99,5.97,Cash,Taylor
2025-05-22,19:11,Soft Drink,5,1.99,9.95,Online Payment,Jess
2025-05-28,15:03,Garlic Bread,1,4.99,4.99,Online Payment,Alex
2025-05-14,22:48,Soft Drink,5,1.99,9.95,Online Payment,Taylor
2025-05-15,19:31,Choco Lava Cake,1,3.49,3.49,Card,Sam
2025-05-09,14:01,Veggie Supreme,2,8.49,16.98,Online Payment,Sam
2025-05-18,15:21,Soft Drink,1,1.99,1.99,Cash,Taylor
2025-05-02,12:36,Pepperoni,2,8.99,17.98,Cash,Jess
2025-05-01,12:59,Chicken Wings,1,5.99,5.99,Cash,Chris
2025-05-28,14:52,Garlic Bread,1,4.99,4.99,Cash,Chris
2025-05-17,19:07,Stuffed Crust,1,9.99,9.99,Cash,Alex
2025-05-09,14:12,BBQ Chicken,5,9.49,47.45,Card,Sam
2025-05-09,14:53,Tandoori Paneer,1,9.25,9.25,Cash,Taylor
2025-05-25,15:49,Chicken Wings,1,5.99,5.99,Card,Sam
2025-05-12,20:19,Margherita,4,6.99,27.96,Cash,Taylor
2025-05-04,16:09,Tandoori Paneer,4,9.25,37.0,Online Payment,Chris
2025-05-14,19:08,BBQ Chicken,1,9.49,9.49,Cash,Jess
2025-05-31,13:48,Hawaiian,2,8.99,17.98,Cash,Sam
2025-05-28,15:19,Stuffed Crust,1,9.99,9.99,Card,Alex
2025-05-03,19:05,Soft Drink,1,1.99,1.99,Card,Alex
2025-05-31,15:45,BBQ Chicken,4,9.49,37.96,Card,Alex
2025-05-16,22:42,Choco Lava Cake,3,3.49,10.47,Card,Jess
2025-05-15,14:42,Soft Drink,5,1.99,9.95,Cash,Sam
2025-05-09,13:32,Veggie Supreme,5,8.49,42.45,Cash,Taylor
2025-05-18,17:52,Chicken Wings,3,5.99,17.97,Online Payment,Chris
2025-05-20,16:17,Pepperoni,4,8.99,35.96,Card,Jess
2025-05-23,12:05,Garlic Bread,4,4.99,19.96,Card,Sam
2025-05-08,10:18,Soft Drink,5,1.99,9.95,Online Payment,Taylor
2025-05-22,18:23,Pepperoni,1,8.99,8.99,Online Payment,Sam
2025-05-03,10:37,Margherita,2,6.99,13.98,Cash,Chris
2025-05-24,20:24,BBQ Chicken,5,9.49,47.45,Card,Alex
2025-05-10,19:18,Stuffed Crust,1,9.99,9.99,Card,Taylor
2025-05-06,12:48,Veggie Supreme,3,8.49,25.47,Card,Alex
2025-05-17,12:14,Stuffed Crust,4,9.99,39.96,Card,Chris
2025-05-28,20:16,Choco Lava Cake,1,3.49,3.49,Card,Jess
2025-05-14,20:39,Soft Drink,2,1.99,3.98,Online Payment,Jess
2025-05-20,10:33,Chicken Wings,5,5.99,29.95,Online Payment,Sam
2025-05-31,16:36,Veggie Supreme,1,8.49,8.49,Card,Alex
2025-05-13,13:29,Soft Drink,1,1.99,1.99,Card,Alex
2025-05-10,16:13,Cheese Burst,3,7.99,23.97,Cash,Sam
2025-05-15,15:16,Hawaiian,5,8.99,44.95,Card,Taylor
2025-05-14,10:25,Chicken Wings,5,5.99,29.95,Online Payment,Chris
2025-05-23,13:45,Tandoori Paneer,3,9.25,27.75,Cash,Taylor
2025-05-08,11:40,Soft Drink,1,1.99,1.99,Online Payment,Chris
2025-05-11,11:28,Chicken Wings,4,5.99,23.96,Cash,Taylor
2025-05-25,16:54,Pepperoni,1,8.99,8.99,Online Payment,Chris
2025-05-31,14:35,Soft Drink,2,1.99,3.98,Online Payment,Jess
2025-05-04,20:17,Garlic Bread,5,4.99,24.95,Cash,Sam
2025-05-21,22:19,Choco Lava Cake,5,3.49,17.45,Card,Sam
2025-05-29,13:48,Veggie Supreme,4,8.49,33.96,Cash,Chris
2025-05-20,20:42,Tandoori Paneer,2,9.25,18.5,Cash,Chris
2025-05-03,12:28,Margherita,1,6.99,6.99,Cash,Jess
2025-05-28,17:07,Cheese Burst,5,7.99,39.95,Online Payment,Chris
2025-05-04,18:44,Stuffed Crust,4,9.99,39.96,Card,Chris
2025-05-15,13:09,Hawaiian,5,8.99,44.95,Cash,Alex
2025-05-09,20:29,Garlic Bread,3,4.99,14.97,Card,Sam
2025-05-29,20:56,Chicken Wings,5,5.99,29.95,Card,Sam
2025-05-09,12:45,Tandoori Paneer,3,9.25,27.75,Card,Jess
2025-05-21,14:55,Soft Drink,2,1.99,3.98,Cash,Taylor
2025-05-20,19:03,Choco Lava Cake,3,3.49,10.47,Card,Taylor
2025-05-16,17:10,Stuffed Crust,1,9.99,9.99,Online Payment,Chris
2025-05-06,12:41,Choco Lava Cake,3,3.49,10.47,Card,Taylor
2025-05-18,20:27,BBQ Chicken,3,9.49,28.47,Online Payment,Alex
2025-05-13,11:52,Margherita,4,6.99,27.96,Cash,Taylor
2025-05-04,14:40,Chicken Wings,1,5.99,5.99,Online Payment,Sam
2025-05-18,15:20,Stuffed Crust,2,9.99,19.98,Cash,Jess
2025-05-14,18:32,Soft Drink,3,1.99,5.97,Online Payment,Jess
2025-05-25,13:43,Cheese Burst,2,7.99,15.98,Card,Jess
2025-05-29,15:41,Soft Drink,3,1.99,5.97,Online Payment,Taylor
2025-05-28,21:29,Soft Drink,5,1.99,9.95,Online Payment,Alex
2025-05-08,13:57,Garlic Bread,3,4.99,14.97,Card,Chris
2025-05-15,15:16,Chicken Wings,2,5.99,11.98,Online Payment,Taylor
2025-05-22,15:29,Pepperoni,3,8.99,26.97,Card,Taylor
2025-05-04,14:44,Veggie Supreme,3,8.49,25.47,Card,Jess
2025-05-14,15:27,Garlic Bread,5,4.99,24.95,Cash,Jess
2025-05-25,10:11,Soft Drink,4,1.99,7.96,Card,Jess
2025-05-07,14:32,Garlic Bread,4,4.99,19.96,Online Payment,Sam
2025-05-18,14:05,Chicken Wings,4,5.99,23.96,Online Payment,Alex
2025-05-02,18:25,Tandoori Paneer,3,9.25,27.75,Card,Jess
2025-05-14,15:27,Hawaiian,5,8.99,44.95,Card,Jess
2025-05-12,13:44,Margherita,5,6.99,34.95,Card,Alex
2025-05-28,10:11,Cheese Burst,4,7.99,31.96,Cash,Chris
2025-05-03,19:28,Choco Lava Cake,2,3.49,6.98,Cash,Taylor
2025-05-11,14:59,Veggie Supreme,1,8.49,8.49,Online Payment,Taylor
2025-05-16,20:09,Hawaiian,5,8.99,44.95,Card,Taylor
2025-05-08,16:26,Pepperoni,3,8.99,26.97,Card,Alex
2025-05-07,12:31,Hawaiian,1,8.99,8.99,Cash,Chris
2025-05-20,14:13,Hawaiian,2,8.99,17.98,Online Payment,Chris
2025-05-08,15:22,Choco Lava Cake,3,3.49,10.47,Card,Sam
2025-05-03,22:22,Veggie Supreme,5,8.49,42.45,Online Payment,Chris
2025-05-19,22:38,BBQ Chicken,2,9.49,18.98,Cash,Chris
2025-05-25,15:52,Veggie Supreme,5,8.49,42.45,Online Payment,Jess
2025-05-04,16:42,Pepperoni,4,8.99,35.96,Online Payment,Sam
2025-05-26,15:55,Garlic Bread,4,4.99,19.96,Cash,Chris
2025-05-20,19:51,Pepperoni,5,8.99,44.95,Cash,Taylor
2025-05-12,18:58,Margherita,3,6.99,20.97,Cash,Sam
2025-05-19,20:11,Tandoori Paneer,4,9.25,37.0,Online Payment,Sam
2025-05-14,18:47,Pepperoni,5,8.99,44.95,Card,Chris
2025-05-23,10:29,Pepperoni,1,8.99,8.99,Cash,Taylor
2025-05-15,21:07,Margherita,5,6.99,34.95,Cash,Chris
2025-05-07,13:58,Hawaiian,2,8.99,17.98,Card,Chris
2025-05-30,17:58,BBQ Chicken,5,9.49,47.45,Card,Jess
2025-05-25,12:21,Stuffed Crust,5,9.99,49.95,Card,Alex
2025-05-03,22:19,Soft Drink,3,1.99,5.97,Card,Sam
2025-05-13,14:33,Cheese Burst,5,7.99,39.95,Card,Jess
2025-05-04,16:46,BBQ Chicken,1,9.49,9.49,Cash,Alex
2025-05-23,11:44,Pepperoni,1,8.99,8.99,Online Payment,Taylor
2025-05-02,13:51,Tandoori Paneer,3,9.25,27.75,Online Payment,Taylor
2025-05-12,10:05,Margherita,4,6.99,27.96,Cash,Taylor
2025-05-13,10:46,Pepperoni,1,8.99,8.99,Cash,Alex
2025-05-27,22:54,Garlic Bread,1,4.99,4.99,Card,Taylor
2025-05-18,22:34,Pepperoni,4,8.99,35.96,Online Payment,Taylor
2025-05-22,18:20,Tandoori Paneer,4,9.25,37.0,Card,Taylor
2025-05-15,14:24,Stuffed Crust,5,9.99,49.95,Online Payment,Chris
2025-05-05,10:10,Margherita,4,6.99,27.96,Cash,Alex
2025-05-21,11:44,BBQ Chicken,2,9.49,18.98,Online Payment,Jess
2025-05-29,10:44,Pepperoni,5,8.99,44.95,Cash,Jess
2025-05-25,18:23,Margherita,4,6.99,27.96,Card,Jess
2025-05-20,12:13,Chicken Wings,1,5.99,5.99,Online Payment,Taylor
2025-05-23,11:23,Tandoori Paneer,3,9.25,27.75,Online Payment,Taylor
2025-05-29,10:27,Choco Lava Cake,3,3.49,10.47,Cash,Taylor
2025-05-18,19:56,Cheese Burst,1,7.99,7.99,Online Payment,Jess
2025-05-08,11:34,Hawaiian,3,8.99,26.97,Online Payment,Alex
2025-05-18,20:12,BBQ Chicken,4,9.49,37.96,Cash,Alex
2025-05-10,11:10,Soft Drink,4,1.99,7.96,Cash,Jess
2025-05-25,11:12,Cheese Burst,4,7.99,31.96,Online Payment,Sam
2025-05-31,14:18,Veggie Supreme,3,8.49,25.47,Cash,Sam
2025-05-03,16:16,Stuffed Crust,5,9.99,49.95,Cash,Taylor
2025-05-26,17:19,BBQ Chicken,1,9.49,9.49,Card,Jess
2025-05-26,10:58,Cheese Burst,5,7.99,39.95,Card,Sam
2025-05-29,21:44,Veggie Supreme,5,8.49,42.45,Card,Sam
2025-05-16,17:23,Veggie Supreme,3,8.49,25.47,Cash,Jess
2025-05-13,21:24,Stuffed Crust,2,9.99,19.98,Online Payment,Chris
2025-05-22,18:09,Pepperoni,3,8.99,26.97,Online Payment,Sam
2025-05-18,14:04,Tandoori Paneer,3,9.25,27.75,Online Payment,Alex
2025-05-02,13:22,BBQ Chicken,2,9.49,18.98,Online Payment,Alex
2025-05-31,11:47,BBQ Chicken,4,9.49,37.96,Card,Sam
2025-05-02,13:33,Tandoori Paneer,5,9.25,46.25,Cash,Alex
2025-05-06,22:33,Garlic Bread,1,4.99,4.99,Card,Sam
2025-05-09,12:56,Soft Drink,4,1.99,7.96,Card,Alex
2025-05-30,16:47,Pepperoni,2,8.99,17.98,Cash,Taylor
2025-05-27,14:12,Tandoori Paneer,5,9.25,46.25,Online Payment,Jess
2025-05-03,10:27,Soft Drink,1,1.99,1.99,Online Payment,Jess
2025-05-27,21:47,Soft Drink,3,1.99,5.97,Cash,Jess
2025-05-26,22:41,Choco Lava Cake,2,3.49,6.98,Card,Alex
2025-05-03,15:43,Chicken Wings,2,5.99,11.98,Online Payment,Taylor
2025-05-17,15:38,Soft Drink,1,1.99,1.99,Online Payment,Chris
2025-05-31,15:34,Choco Lava Cake,1,3.49,3.49,Cash,Chris
2025-05-20,12:40,Choco Lava Cake,4,3.49,13.96,Card,Chris
2025-05-22,13:39,BBQ Chicken,2,9.49,18.98,Online Payment,Sam
2025-05-22,18:30,BBQ Chicken,2,9.49,18.98,Online Payment,Chris
2025-05-28,22:01,Tandoori Paneer,2,9.25,18.5,Online Payment,Chris
2025-05-08,16:17,Soft Drink,2,1.99,3.98,Cash,Jess
2025-05-04,20:31,Cheese Burst,1,7.99,7.99,Online Payment,Taylor
2025-05-06,11:40,Garlic Bread,1,4.99,4.99,Card,Jess
2025-05-24,10:55,Cheese Burst,2,7.99,15.98,Cash,Sam
2025-05-19,13:09,Margherita,4,6.99,27.96,Cash,Sam
2025-05-20,20:08,Veggie Supreme,2,8.49,16.98,Card,Sam
2025-05-05,14:30,Chicken Wings,4,5.99,23.96,Cash,Taylor
2025-05-18,12:32,Tandoori Paneer,3,9.25,27.75,Cash,Chris
2025-05-18,10:46,Margherita,4,6.99,27.96,Cash,Alex
2025-05-20,21:06,Pepperoni,4,8.99,35.96,Cash,Sam
2025-05-25,13:25,Choco Lava Cake,1,3.49,3.49,Card,Sam
2025-05-07,20:06,Veggie Supreme,4,8.49,33.96,Cash,Alex
2025-05-29,15:57,Choco Lava Cake,2,3.49,6.98,Card,Alex
2025-05-29,10:38,Garlic Bread,3,4.99,14.97,Cash,Alex
2025-05-09,22:38,Pepperoni,1,8.99,8.99,Cash,Chris
2025-05-02,10:14,Stuffed Crust,3,9.99,29.97,Cash,Jess
2025-05-15,21:49,Tandoori Paneer,2,9.25,18.5,Card,Chris
2025-05-12,20:10,Margherita,4,6.99,27.96,Cash,Jess
2025-05-10,19:21,Garlic Bread,3,4.99,14.97,Card,Sam
2025-05-31,10:00,Soft Drink,4,1.99,7.96,Cash,Taylor
2025-05-19,13:12,Veggie Supreme,2,8.49,16.98,Card,Jess
2025-05-31,11:34,Soft Drink,4,1.99,7.96,Cash,Taylor
2025-05-28,16:54,Choco Lava Cake,3,3.49,10.47,Cash,Sam
2025-05-12,10:00,Garlic Bread,2,4.99,9.98,Cash,Chris
2025-05-05,18:23,Pepperoni,5,8.99,44.95,Cash,Taylor
2025-05-13,18:49,Choco Lava Cake,3,3.49,10.47,Card,Chris
2025-05-19,14:12,Cheese Burst,5,7.99,39.95,Cash,Jess
2025-05-19,20:59,Choco Lava Cake,2,3.49,6.98,Cash,Chris
2025-05-17,17:50,Choco Lava Cake,5,3.49,17.45,Online Payment,Chris
2025-05-23,10:34,Cheese Burst,3,7.99,23.97,Cash,Alex
2025-05-15,22:58,Hawaiian,1,8.99,8.99,Online Payment,Jess
2025-05-02,23:00,BBQ Chicken,5,9.49,47.45,Card,Alex
2025-05-08,21:29,Veggie Supreme,1,8.49,8.49,Cash,Alex
2025-05-25,14:36,Garlic Bread,1,4.99,4.99,Card,Taylor
2025-05-05,21:18,Margherita,4,6.99,27.96,Card,Taylor
2025-05-09,19:25,Margherita,5,6.99,34.95,Online Payment,Chris
2025-05-14,15:04,Cheese Burst,2,7.99,15.98,Card,Jess
2025-05-06,13:19,Cheese Burst,1,7.99,7.99,Cash,Sam
2025-05-24,18:00,Tandoori Paneer,2,9.25,18.5,Online Payment,Jess
2025-05-21,19:58,BBQ Chicken,5,9.49,47.45,Card,Taylor
2025-05-04,12:24,Choco Lava Cake,3,3.49,10.47,Card,Sam
2025-05-16,13:48,Margherita,1,6.99,6.99,Online Payment,Sam
2025-05-25,21:22,Tandoori Paneer,2,9.25,18.5,Online Payment,Alex
2025-05-30,22:52,Stuffed Crust,1,9.99,9.99,Card,Sam
2025-05-05,20:59,Hawaiian,2,8.99,17.98,Online Payment,Taylor
2025-05-10,10:51,Hawaiian,5,8.99,44.95,Cash,Sam
2025-05-01,10:30,Chicken Wings,4,5.99,23.96,Online Payment,Taylor
2025-05-10,17:20,Pepperoni,4,8.99,35.96,Card,Taylor
2025-05-26,10:21,Hawaiian,2,8.99,17.98,Cash,Taylor
2025-05-08,14:42,Soft Drink,5,1.99,9.95,Online Payment,Sam
2025-05-11,16:59,Choco Lava Cake,2,3.49,6.98,Online Payment,Alex
2025-05-25,16:55,Soft Drink,2,1.99,3.98,Online Payment,Jess
2025-05-02,19:55,Stuffed Crust,1,9.99,9.99,Card,Jess
2025-05-24,11:32,Soft Drink,1,1.99,1.99,Cash,Taylor
2025-05-04,21:52,Hawaiian,4,8.99,35.96,Cash,Taylor
2025-05-03,21:05,BBQ Chicken,1,9.49,9.49,Cash,Sam
2025-05-31,17:13,Margherita,5,6.99,34.95,Online Payment,Jess
2025-05-10,12:23,Stuffed Crust,5,9.99,49.95,Card,Sam
2025-05-21,12:52,Hawaiian,3,8.99,26.97,Card,Alex
2025-05-27,22:42,Chicken Wings,1,5.99,5.99,Card,Chris
2025-05-26,16:18,Pepperoni,4,8.99,35.96,Card,Taylor
2025-05-10,22:16,BBQ Chicken,4,9.49,37.96,Cash,Chris
2025-05-16,16:59,Stuffed Crust,2,9.99,19.98,Card,Chris
2025-05-04,14:37,Tandoori Paneer,4,9.25,37.0,Online Payment,Sam
2025-05-04,17:36,Chicken Wings,1,5.99,5.99,Card,Alex
2025-05-01,13:25,Cheese Burst,5,7.99,39.95,Cash,Jess
2025-05-27,13:08,Choco Lava Cake,2,3.49,6.98,Card,Taylor
2025-05-26,16:11,Soft Drink,3,1.99,5.97,Online Payment,Taylor
2025-05-01,17:32,Garlic Bread,3,4.99,14.97,Card,Jess
2025-05-12,12:06,Margherita,3,6.99,20.97,Online Payment,Alex
2025-05-25,18:08,Veggie Supreme,5,8.49,42.45,Online Payment,Chris
2025-05-23,19:31,Stuffed Crust,4,9.99,39.96,Card,Taylor
2025-05-24,10:13,BBQ Chicken,3,9.49,28.47,Card,Chris
2025-05-22,22:15,Tandoori Paneer,2,9.25,18.5,Card,Sam
2025-05-12,17:33,Garlic Bread,3,4.99,14.97,Card,Taylor
2025-05-25,15:40,Margherita,3,6.99,20.97,Online Payment,Alex
2025-05-19,10:14,BBQ Chicken,1,9.49,9.49,Card,Jess
2025-05-25,18:31,Cheese Burst,4,7.99,31.96,Online Payment,Taylor
2025-05-30,18:17,Tandoori Paneer,5,9.25,46.25,Online Payment,Taylor
2025-05-10,10:06,Cheese Burst,5,7.99,39.95,Online Payment,Chris
2025-05-29,20:53,BBQ Chicken,5,9.49,47.45,Cash,Alex
2025-05-01,15:04,Tandoori Paneer,3,9.25,27.75,Cash,Alex
2025-05-28,16:41,BBQ Chicken,5,9.49,47.45,Online Payment,Alex
2025-05-28,12:16,Chicken Wings,4,5.99,23.96,Card,Jess
2025-05-22,19:12,Stuffed Crust,1,9.99,9.99,Card,Taylor
2025-05-07,19:27,Chicken Wings,2,5.99,11.98,Online Payment,Taylor
2025-05-16,15:48,Stuffed Crust,5,9.99,49.95,Online Payment,Alex
2025-05-11,14:37,Stuffed Crust,5,9.99,49.95,Card,Chris
2025-05-06,21:35,Stuffed Crust,3,9.99,29.97,Cash,Alex
2025-05-12,11:44,Pepperoni,4,8.99,35.96,Cash,Chris
2025-05-02,12:38,Stuffed Crust,2,9.99,19.98,Cash,Alex
2025-05-10,11:31,Hawaiian,4,8.99,35.96,Card,Chris
2025-05-13,18:45,Cheese Burst,2,7.99,15.98,Online Payment,Taylor
2025-05-02,17:39,Hawaiian,1,8.99,8.99,Card,Alex
2025-05-29,21:04,Chicken Wings,1,5.99,5.99,Cash,Jess
2025-05-23,17:02,Soft Drink,1,1.99,1.99,Cash,Chris
2025-05-18,16:56,Choco Lava Cake,5,3.49,17.45,Online Payment,Jess
2025-05-01,11:57,Pepperoni,3,8.99,26.97,Cash,Taylor
2025-05-12,22:01,Pepperoni,1,8.99,8.99,Cash,Jess
2025-05-10,22:48,Hawaiian,4,8.99,35.96,Cash,Chris
2025-05-12,18:03,Tandoori Paneer,4,9.25,37.0,Online Payment,Taylor
2025-05-19,15:41,Garlic Bread,5,4.99,24.95,Online Payment,Taylor
2025-05-09,17:12,Cheese Burst,1,7.99,7.99,Card,Chris
2025-05-15,14:23,Tandoori Paneer,1,9.25,9.25,Online Payment,Sam
2025-05-04,13:30,Garlic Bread,5,4.99,24.95,Cash,Sam
2025-05-27,21:33,Veggie Supreme,2,8.49,16.98,Online Payment,Taylor
2025-05-25,22:13,Chicken Wings,5,5.99,29.95,Cash,Chris
2025-05-29,10:07,Tandoori Paneer,5,9.25,46.25,Online Payment,Jess
2025-05-24,11:51,Chicken Wings,1,5.99,5.99,Card,Jess
2025-05-19,20:13,Tandoori Paneer,5,9.25,46.25,Online Payment,Sam
2025-05-24,20:22,Veggie Supreme,3,8.49,25.47,Card,Jess
2025-05-29,16:19,Veggie Supreme,1,8.49,8.49,Online Payment,Taylor
2025-05-18,11:29,Soft Drink,4,1.99,7.96,Card,Chris
2025-05-17,14:42,Veggie Supreme,2,8.49,16.98,Card,Alex
2025-05-19,14:34,Chicken Wings,1,5.99,5.99,Online Payment,Taylor
2025-05-06,21:24,Stuffed Crust,3,9.99,29.97,Card,Taylor
2025-05-14,13:56,Tandoori Paneer,1,9.25,9.25,Online Payment,Taylor
2025-05-08,18:55,BBQ Chicken,4,9.49,37.96,Cash,Chris
2025-05-03,20:41,Choco Lava Cake,5,3.49,17.45,Online Payment,Alex
2025-05-31,18:40,Chicken Wings,2,5.99,11.98,Cash,Sam
2025-05-10,11:12,Tandoori Paneer,1,9.25,9.25,Online Payment,Taylor
2025-05-07,16:05,Veggie Supreme,4,8.49,33.96,Card,Taylor
2025-05-02,13:51,Stuffed Crust,2,9.99,19.98,Card,Jess
2025-05-26,22:02,Hawaiian,4,8.99,35.96,Cash,Taylor
2025-05-05,19:24,BBQ Chicken,4,9.49,37.96,Online Payment,Taylor
2025-05-20,21:01,Margherita,5,6.99,34.95,Cash,Taylor
2025-05-15,17:03,Cheese Burst,5,7.99,39.95,Cash,Sam
2025-05-16,13:01,Garlic Bread,1,4.99,4.99,Online Payment,Alex
2025-05-27,20:58,Cheese Burst,3,7.99,23.97,Online Payment,Alex
2025-05-10,19:54,Pepperoni,5,8.99,44.95,Card,Chris
2025-05-21,10:44,Margherita,4,6.99,27.96,Cash,Sam
2025-05-23,17:01,Chicken Wings,1,5.99,5.99,Online Payment,Chris
2025-05-13,12:52,Stuffed Crust,4,9.99,39.96,Cash,Alex
2025-05-23,22:52,Stuffed Crust,1,9.99,9.99,Online Payment,Sam
2025-05-21,15:47,Cheese Burst,5,7.99,39.95,Card,Chris
2025-05-24,16:21,BBQ Chicken,3,9.49,28.47,Card,Taylor
2025-05-17,14:29,Choco Lava Cake,1,3.49,3.49,Cash,Alex
2025-05-27,12:18,Cheese Burst,3,7.99,23.97,Card,Chris
2025-05-24,10:51,Hawaiian,4,8.99,35.96,Online Payment,Chris
2025-05-31,10:09,Pepperoni,3,8.99,26.97,Cash,Chris
2025-05-02,17:45,Hawaiian,5,8.99,44.95,Card,Alex
2025-05-20,13:11,Veggie Supreme,5,8.49,42.45,Cash,Alex
2025-05-26,22:33,Choco Lava Cake,1,3.49,3.49,Card,Jess
2025-05-06,15:24,Veggie Supreme,5,8.49,42.45,Cash,Chris
2025-05-17,18:02,Cheese Burst,3,7.99,23.97,Card,Jess
2025-05-03,10:39,Tandoori Paneer,1,9.25,9.25,Card,Taylor
2025-05-02,13:17,Garlic Bread,3,4.99,14.97,Online Payment,Sam
2025-05-30,14:04,Hawaiian,5,8.99,44.95,Online Payment,Jess
2025-05-28,16:21,Stuffed Crust,5,9.99,49.95,Cash,Sam
2025-05-09,12:31,Cheese Burst,5,7.99,39.95,Cash,Sam
2025-05-18,19:14,Veggie Supreme,2,8.49,16.98,Cash,Sam
2025-05-01,14:30,Cheese Burst,4,7.99,31.96,Card,Taylor
2025-05-23,16:54,Hawaiian,1,8.99,8.99,Cash,Sam
2025-05-06,16:11,Chicken Wings,3,5.99,17.97,Online Payment,Jess
